"","logFC","logCPM","F","PValue","FDR","EntrezID","Symbol","Regulated"
"234852",0.0750387360292105,6.75076088005479,1.39330326039789,0.261581968774618,0.958911438160858,"234852","Chmp1a","Normal"
"102371",-0.103520740662864,6.028119352273,1.39311245756193,0.261612854869597,0.958911438160858,"102371","Myzap","Normal"
"66839",0.0853040908815594,4.63591365508375,1.39246906817229,0.261717049125754,0.958911438160858,"66839","Dele1","Normal"
"320633",-0.138714791252203,3.22674660026711,1.39180828808731,0.261824349776484,0.958911438160858,"320633","Zbtb26","Normal"
"11448",-0.143578921248145,2.92559713963723,1.39135818107629,0.261897365372635,0.958911438160858,"11448","Chrne","Normal"
"54201",0.104978913634927,4.01340709009967,1.39104881310541,0.261947245305795,0.958911438160858,"54201","Zfp316","Normal"
"77125",0.211803804360713,1.68237282045867,1.39057621786354,0.262025102227412,0.958911438160858,"77125","Il33","Normal"
"613254",-0.886476286529234,-1.92531049521587,1.38597219935252,0.262028419947875,0.958911438160858,"613254","AA465934","Normal"
"107581",0.12748158611302,5.14414528650696,1.38941997793837,0.262211528694994,0.958911438160858,"107581","Col16a1","Normal"
"66096",0.109498500273905,4.47902363058972,1.3894036495596,0.262214193082867,0.958911438160858,"66096","Lamtor4","Normal"
"100043508",0.110958961713106,4.62437542872907,1.38922002682038,0.262244009387761,0.958911438160858,"100043508","Ptges3-ps","Normal"
"66573",0.133007373596508,3.82550264509947,1.3888135313402,0.262310146747715,0.958911438160858,"66573","Dzip1","Normal"
"72085",-0.094400673354368,4.83420966038057,1.38843193000798,0.262372044038371,0.958911438160858,"72085","Osgepl1","Normal"
"66164",0.109607276406034,4.8610347608112,1.38750725326704,0.262522380875535,0.958911438160858,"66164","Nip7","Normal"
"240263",0.100346812509764,5.40402622079497,1.38732649215183,0.262551776770062,0.958911438160858,"240263","Fem1c","Normal"
"384275",0.640841716526954,-1.62405197110233,1.38761833026115,0.262655670824564,0.958911438160858,"384275","Gm5297","Normal"
"72277",-1.1119295554868,-2.58488576087598,1.3503129117656,0.262659093458999,0.958911438160858,"72277","Fam186a","Normal"
"100502973",-1.1119295554868,-2.58488576087598,1.3503129117656,0.262659093458999,0.958911438160858,"100502973","Gm12996","Normal"
"100526474",-1.02912643254691,-2.18934061961046,1.37227387426328,0.262666492844497,0.958911438160858,"100526474","Mir3074-1","Normal"
"22630",0.0760415071466436,5.95841198572324,1.38636339979632,0.262708505688155,0.958911438160858,"22630","Ywhaq","Normal"
"54375",0.0835429322148816,7.10155006632939,1.38635818733411,0.262709352138595,0.958911438160858,"54375","Azin1","Normal"
"100862039",0.697048148117075,-1.9257077861749,1.3836616616593,0.262720126011931,0.958911438160858,"100862039",NA,"Normal"
"666634",-0.172468367782382,3.40626034927575,1.38589320647698,0.262785303676305,0.958911438160858,"666634","Gm8203","Normal"
"67141",-0.557828681914865,-1.10585684284571,1.38657305301409,0.262868028813887,0.958911438160858,"67141","Fbxo5","Normal"
"100628593",-0.290320118184561,2.01051075836709,1.38412958906036,0.263073307033633,0.958911438160858,"100628593","Mir5125","Normal"
"66200",0.142845715178941,3.63704318044086,1.38374479499833,0.263135504434401,0.958911438160858,"66200","Commd6","Normal"
"14231",-0.0926083762773702,4.22131110609492,1.38281417959897,0.263287231661246,0.958911438160858,"14231","Fkbp7","Normal"
"100273",-0.0805512329367008,6.86842590713009,1.38237646823052,0.263358690804302,0.958911438160858,"100273","Osbpl9","Normal"
"629499",0.697551139519739,-1.92604552917443,1.37948873191443,0.263401942406092,0.958911438160858,"629499","Mroh8","Normal"
"80914",0.0867164379460133,4.53639745216611,1.38185514684193,0.263443888902182,0.958911438160858,"80914","Uck2","Normal"
"20292",0.290574283009482,1.91949255860592,1.38150843088776,0.263501427032608,0.958911438160858,"20292","Ccl11","Normal"
"17299",0.134492011876732,3.44587267974206,1.38145148114094,0.263510079422122,0.958911438160858,"17299","Mettl1","Normal"
"12843",0.0944609101981725,9.06722580214567,1.38131683759362,0.263531863646357,0.958911438160858,"12843","Col1a2","Normal"
"214791",-0.0733201047180961,5.54445191993659,1.38100998587943,0.263582045731326,0.958911438160858,"214791","Sertad4","Normal"
"75454",0.131610401015613,3.69417653247599,1.38050900948991,0.263664170077367,0.958911438160858,"75454","Phpt1","Normal"
"12953",-0.0868136575004524,5.03498865836693,1.38043977578266,0.263675327786351,0.958911438160858,"12953","Cry2","Normal"
"100042182",-0.787588593687596,-1.83240977696607,1.37692166913245,0.263902988323183,0.958911438160858,"100042182","Gm16434","Normal"
"107939",-0.0968745533706445,5.48936839516052,1.37881071124822,0.263942059989676,0.958911438160858,"107939","Pom121","Normal"
"107932",-0.0907643690858291,9.41432211396145,1.3785327713264,0.263987600394221,0.958911438160858,"107932","Chd4","Normal"
"67752",-0.674118807038004,-1.87921767570488,1.37517169018799,0.264170778660609,0.958911438160858,"67752","Saxo4","Normal"
"56612",0.0709189849421606,6.31247447295558,1.37740199162578,0.264173012056898,0.958911438160858,"56612","Pfdn5","Normal"
"24017",-0.0758248086672009,5.94301411609558,1.37666025452991,0.264294729878135,0.958911438160858,"24017","Rnf13","Normal"
"56177",-0.0734030571192354,7.07732608921166,1.37525161126874,0.264526092582118,0.958911438160858,"56177","Olfm1","Normal"
"232201",-0.622992396740291,-0.877953967218738,1.37502182500283,0.264698762918706,0.958911438160858,"232201","Arhgap25","Normal"
"112422",0.610325846744348,-1.37427203000171,1.37554312718357,0.2647168763077,0.958911438160858,"112422","Zfp979","Normal"
"320720",-0.103292141246259,3.9124779626703,1.37307494077466,0.264884241045648,0.958911438160858,"320720","Fastkd1","Normal"
"100038374",1.24538538557783,-2.58431521661675,1.33678129522007,0.265011289124211,0.958911438160858,"100038374","Gm10714","Normal"
"108802",-0.103320674789064,4.96048888652864,1.37227201928765,0.265016403707212,0.958911438160858,"108802","Calr4","Normal"
"20133",-0.0826641862381235,4.92433926015841,1.37218974797515,0.265029959855508,0.958911438160858,"20133","Rrm1","Normal"
"215194",-0.0864758012211279,4.57092773088487,1.37198036674029,0.265064470581155,0.958911438160858,"215194","Kri1","Normal"
"381218",-0.585902387683001,-1.58492345498333,1.37295754413072,0.265066173321534,0.958911438160858,"381218","Spata6l","Normal"
"74473",1.00638621139759,-2.24738409806312,1.35681970189368,0.265077073893567,0.958911438160858,"74473","4933433H22Rik","Normal"
"17687",-0.307863487921513,0.583576503546232,1.37189959917465,0.265083887653154,0.958911438160858,"17687","Msh5","Normal"
"433470",0.29669470618457,1.10003428532501,1.37162160629476,0.265126314669393,0.958911438160858,"433470","AA467197","Normal"
"11933",-0.0692036764874483,7.0214934597036,1.37160157741064,0.265126887799261,0.958911438160858,"11933","Atp1b3","Normal"
"57439",-0.0754082042833171,5.91596937609062,1.37129668747902,0.265177159299863,0.958911438160858,"57439","Tmem183a","Normal"
"18700",-0.256439464934384,1.15622003874927,1.37114464930091,0.265204790647642,0.958911438160858,"18700","Piga","Normal"
"26443",-0.0707730303487337,6.48150672591867,1.37111729556331,0.265206741359428,0.958911438160858,"26443","Psma6","Normal"
"19065",-0.498417723287329,-0.129638073865639,1.37082767488742,0.265278057180418,0.958911438160858,"19065","Npy4r","Normal"
"72753",0.934389375305479,-1.83334891291602,1.36826766854424,0.265296518483966,0.958911438160858,"72753","2810442N19Rik","Normal"
"26919",-0.0756307889261338,6.0056098908402,1.36998888812611,0.265392932469156,0.958911438160858,"26919","Zfp346","Normal"
"57815",0.108608991471293,4.30709354136751,1.36978716927595,0.265426259828182,0.958911438160858,"57815","Afg2a","Normal"
"329207",0.824603675256812,-2.30912182534096,1.35348209448616,0.265437537672771,0.958911438160858,"329207","Rbm44","Normal"
"245841",-0.128017778002184,3.46590624198726,1.36959864496115,0.265457588966553,0.958911438160858,"245841","Polr2h","Normal"
"77031",0.0818489378730413,4.96650217175829,1.36944055947713,0.265483480732988,0.958911438160858,"77031","Slc9a8","Normal"
"100198",0.0971228373836409,6.08773060441179,1.36930197039106,0.265506362764082,0.958911438160858,"100198","H6pd","Normal"
"723874",-0.500806113949267,-0.665232257670729,1.36910073784399,0.265618627656587,0.958911438160858,"723874","Mir483","Normal"
"11792",0.090915961589623,4.58893505336621,1.36835583385922,0.265662722607584,0.958911438160858,"11792","Apex1","Normal"
"56486",0.076576641995555,5.62280842905591,1.36803470707497,0.265715801801479,0.958911438160858,"56486","Gabarap","Normal"
"68511",0.380588185425117,-0.104134962473854,1.36778103504187,0.265777752237863,0.958911438160858,"68511","Dcdc2c","Normal"
"211666",0.933478186653116,-1.83313423673172,1.36528154321375,0.265792070914904,0.958911438160858,"211666","Mgst2","Normal"
"83431",-0.0705804932991264,5.90222440953124,1.36752006188133,0.265800918885989,0.958911438160858,"83431","Ndel1","Normal"
"17714",-0.0839278571539858,4.97415340902834,1.36682097632189,0.265916609914898,0.958911438160858,"17714","Grpel2","Normal"
"12795",-0.146195696797857,2.99438734406525,1.36672346986419,0.265933042109555,0.958911438160858,"12795","Plk3","Normal"
"319803",-1.0275380750926,-2.19047577500011,1.35232401836269,0.265993359078549,0.958911438160858,"319803","A430090L17Rik","Normal"
"100502829",1.00909269893678,-2.24795086231415,1.35068781006443,0.266103517071703,0.958911438160858,"100502829","Gm9899","Normal"
"228536",0.078310872267032,5.23042195007334,1.36533161985992,0.266163292189397,0.958911438160858,"228536","Bahd1","Normal"
"433182",0.0675886470418945,6.61189598996721,1.36494577034938,0.266227246044205,0.958911438160858,"433182","Eno1b","Normal"
"74366",-0.214559148730486,2.44654492979814,1.36464625349462,0.266277376165617,0.958911438160858,"74366","4932422M17Rik","Normal"
"330260",-0.083057898820534,5.26879826168968,1.36426084378804,0.266340840462971,0.958911438160858,"330260","Pon2","Normal"
"15431",-1.11177002418159,-2.58479534051902,1.32810215187896,0.266463444777655,0.958911438160858,"15431","Hoxd11","Normal"
"11502",-0.0869134789029051,7.1427899952951,1.36233892207804,0.266659920361093,0.958911438160858,"11502","Adam9","Normal"
"69352",0.688130763399647,-1.70262055352458,1.36253232813314,0.266675078999848,0.958911438160858,"69352","Necab1","Normal"
"218454",0.111782278721949,4.53042178753111,1.36193481936599,0.26672709715272,0.958911438160858,"218454","Lhfpl2","Normal"
"70604",-0.163384145851777,3.679662728737,1.36137615871121,0.266820140247405,0.958911438160858,"70604","Dnajb14","Normal"
"12876",0.0755624528440949,6.78442582558713,1.36116800897665,0.266854577744132,0.958911438160858,"12876","Cpe","Normal"
"20979",-0.44062274547686,-0.161056800919601,1.36087892606447,0.266926814646621,0.958911438160858,"20979","Syt1","Normal"
"243864",-0.364231156005624,-0.131999778925114,1.36075633390205,0.266944930985751,0.958911438160858,"243864","Mill2","Normal"
"242620",0.556738379822962,0.193931947915106,1.36064888491401,0.266953426598751,0.958911438160858,"242620","Dmrta2","Normal"
"27226",-0.268036604089935,1.02320156957803,1.36031269280087,0.266999972894606,0.958911438160858,"27226","Pla2g7","Normal"
"106489",0.123301109190216,3.98349869832492,1.36006738536248,0.267037791817325,0.958911438160858,"106489","Sft2d1","Normal"
"72108",-0.0880703286595498,4.37754126587869,1.35990981310595,0.267063985566196,0.958911438160858,"72108","Ddhd2","Normal"
"381062",-0.157930073193867,4.12690082342901,1.35983982402224,0.267075650021298,0.958911438160858,"381062","Ermard","Normal"
"100038558",1.16925334645251,-2.18920906761276,1.34565541948347,0.267083977433908,0.958911438160858,"100038558","Gm10752","Normal"
"240442",-0.104430956068529,4.72743302613002,1.3596125432805,0.267113479498498,0.958911438160858,"240442","Adnp2","Normal"
"81006",-0.137137947249682,3.78156944849109,1.35913200232684,0.267193686018621,0.958911438160858,"81006","Gpr63","Normal"
"76406",-1.24173431607256,-2.30914525906266,1.3368603950762,0.267228858844257,0.958911438160858,"76406","Saxo5","Normal"
"667013",-0.397239366891683,-0.326994757889985,1.35899392147524,0.267250051491123,0.958911438160858,"667013","Gm14730","Normal"
"75656",-1.05903464032616,-2.37292197564016,1.33562615776867,0.267261347883681,0.958911438160858,"75656","1700020A23Rik","Normal"
"67473",-0.434967967574111,0.711500887166715,1.35836129818898,0.267327168555412,0.958911438160858,"67473","Slc47a1","Normal"
"16145",0.112917391614016,3.2536463508517,1.35827099231282,0.267337279956973,0.958911438160858,"16145","Igtp","Normal"
"12497",0.190278797528798,2.64478022094783,1.35819022311352,0.267350880050386,0.958911438160858,"12497","Entpd6","Normal"
"76457",-0.0748583991790288,6.46952242349632,1.35788657377643,0.267401134219302,0.958911438160858,"76457","Ccdc134","Normal"
"22428",0.0824141902772127,5.14889134063723,1.35727159214639,0.267503743121469,0.958911438160858,"22428","Dctn6","Normal"
"272027",0.11503709183658,3.98799365458679,1.3564463105818,0.267641549336074,0.958911438160858,"272027","Tstd2","Normal"
"100046034",-1.058840137312,-2.37281208557387,1.33337682576242,0.267647336188754,0.958911438160858,"100046034",NA,"Normal"
"330812",0.170815389009445,2.82871554951074,1.3558887726809,0.267734967938261,0.958911438160858,"330812","Rnf150","Normal"
"15288",0.118772047993342,3.85432972119649,1.35572912778411,0.267761433337539,0.958911438160858,"15288","Hmbs","Normal"
"67503",-0.787943849571898,-1.83282983924737,1.35326439983977,0.267826314994988,0.958911438160858,"67503","1700001G17Rik","Normal"
"22365",0.0872128460700277,4.58232325113628,1.35520001119642,0.267849767287416,0.958911438160858,"22365","Vps45","Normal"
"628900",-0.733555946422863,-1.62210823231709,1.3554925510354,0.267861096693829,0.958911438160858,"628900","Serpina3i","Normal"
"69672",-0.0792284712656222,5.57891344197335,1.3550856094086,0.267868879869701,0.958911438160858,"69672","Txndc15","Normal"
"171286",-0.415824004879806,-0.280404291152511,1.35519536659643,0.267881137730405,0.958911438160858,"171286","Slc12a8","Normal"
"100503830",-0.537903296960002,-1.51106758267135,1.35622050736878,0.267895162957499,0.958911438160858,"100503830","Gm11762","Normal"
"13508",-0.667024991811528,-1.28017058982472,1.35596835036832,0.26794067022435,0.958911438160858,"13508","Dscam","Normal"
"215001",-0.346738918950199,-0.174589535406974,1.35459541662052,0.267974494989649,0.958911438160858,"215001","Wfikkn1","Normal"
"20778",0.0962416357324481,4.3069063410338,1.3539009784411,0.268067064942969,0.958911438160858,"20778","Scarb1","Normal"
"54123",0.378884929375535,1.30120559243105,1.35388910347976,0.268071135940153,0.958911438160858,"54123","Irf7","Normal"
"219149",-0.268716800285298,0.356578220163307,1.35339073008544,0.268161152130861,0.958911438160858,"219149","Xkr6","Normal"
"20418",0.766299125302592,-1.47454916748144,1.35438775223901,0.268174663947337,0.958911438160858,"20418","Shc3","Normal"
"76768",-0.641118935585367,-1.66294669373671,1.353435939221,0.268210397670002,0.958911438160858,"76768","Alpi","Normal"
"26430",0.073145809142117,5.55688620624778,1.35265428909774,0.268275803647761,0.958911438160858,"26430","Parg","Normal"
"66445",0.0828970271133029,7.75600988338193,1.35174180985613,0.268428737054429,0.958911438160858,"66445","Cyc1","Normal"
"207175",0.269015341337553,1.24765180627077,1.35123292559255,0.268516292940192,0.958911438160858,"207175","Cetn4","Normal"
"100705",-0.132005726464223,4.66278159019359,1.35012183823895,0.268700566473853,0.958911438160858,"100705","Acacb","Normal"
"66246",0.0986987182333318,4.4044435580584,1.34993242711288,0.268732379100896,0.958911438160858,"66246","Osgep","Normal"
"18505",0.202373575805464,1.95631149216406,1.34990847865753,0.268737207955569,0.958911438160858,"18505","Pax3","Normal"
"20346",-0.0970490192420066,4.86326482172637,1.34981532743708,0.268752033939543,0.958911438160858,"20346","Sema3a","Normal"
"104174",-0.139664318634813,3.11226340304609,1.3497575940988,0.268761999663359,0.958911438160858,"104174","Gldc","Normal"
"13356",0.0766400302676264,5.91127125686769,1.34935771729307,0.268828894796747,0.958911438160858,"13356","Dgcr2","Normal"
"78785",0.094152802182542,5.99307191272692,1.34899238752363,0.268890285072175,0.958911438160858,"78785","Clip4","Normal"
"194655",0.160965386443658,2.77330492125185,1.34886548160775,0.26891195925334,0.958911438160858,"194655","Klf11","Normal"
"56693",0.0953115908504505,4.4723082208905,1.34841468521937,0.268987421036711,0.958911438160858,"56693","Crtap","Normal"
"231991",0.378119815148729,0.425281453806644,1.34814033448599,0.269041359096024,0.958911438160858,"231991","Creb5","Normal"
"16181",-0.648105864444309,-1.37334067046489,1.34934575053907,0.269050958603608,0.958911438160858,"16181","Il1rn","Normal"
"72789",-0.876847774861822,-2.07892587482417,1.33974415359763,0.269060788063337,0.958911438160858,"72789","Veph1","Normal"
"100503185",0.383250383749912,-0.565453985884532,1.34813002896571,0.269089641340026,0.958911438160858,"100503185","Btbd8","Normal"
"235300",0.219238323082165,1.97316376338993,1.34746389007243,0.269148155213649,0.958911438160858,"235300","Tlcd5","Normal"
"100859931",1.00677151735371,-2.24716475822403,1.33275657941198,0.269154062573198,0.958911438160858,"100859931","Gm20604","Normal"
"68764",0.533179057467628,-1.4064630465693,1.34853675998504,0.269214862116068,0.958911438160858,"68764","Cdhr3","Normal"
"23790",0.101211957774477,5.02907273704043,1.34690149821481,0.269242018766089,0.958911438160858,"23790","Coro1c","Normal"
"100504254",-0.498976668875201,-1.13359368162775,1.34805496626688,0.269246092563012,0.958911438160858,"100504254","Gm15903","Normal"
"22185",0.0735383188557325,6.80843721328425,1.34653100421207,0.269304399577072,0.958911438160858,"22185","U2af2","Normal"
"18133",0.318070314399681,0.415271497047404,1.34645390942128,0.269325207111142,0.958911438160858,"18133","Ccn3","Normal"
"14677",-0.11799140133991,3.8513396692432,1.34611694762049,0.269374268195428,0.958911438160858,"14677","Gnai1","Normal"
"68565",0.0974584906548598,4.4603762547341,1.34568460623666,0.269447025022889,0.958911438160858,"68565","Mrps18a","Normal"
"433700",0.53172228075306,-1.40662115289788,1.34708165967095,0.269459750464368,0.958911438160858,"433700","Spag8","Normal"
"69548",0.115778033383788,3.40038772943496,1.34542937903753,0.269490257840276,0.958911438160858,"69548","2310015A10Rik","Normal"
"17384",0.178567621649737,2.45814011854786,1.34444842155742,0.269655922827366,0.958911438160858,"17384","Mmp10","Normal"
"268859",-0.0720079940828171,7.0687630432467,1.34435325283583,0.269671525618901,0.958911438160858,"268859","Rbfox1","Normal"
"110196",0.074522068708124,7.70224563926044,1.34403348821333,0.26972548914733,0.958911438160858,"110196","Fdps","Normal"
"234865",-0.0805140419257052,5.39730939767554,1.34391047316036,0.269746258917206,0.958911438160858,"234865","Nup133","Normal"
"16859",-0.126028165154174,3.69090171265052,1.3437884991554,0.26976702249884,0.958911438160858,"16859","Lgals9","Normal"
"276829",0.157170386585202,3.96385166535375,1.34369555036088,0.269782625593336,0.958911438160858,"276829","Smtnl2","Normal"
"70377",0.380059082869958,-0.233249633860363,1.34371212957872,0.269805509417449,0.958911438160858,"70377","Derl3","Normal"
"67708",-0.101485820679301,4.33575348399523,1.34347782044137,0.269819325218533,0.958911438160858,"67708","Pcnx4","Normal"
"241944",-0.149909580167063,3.40524625966177,1.34311793442737,0.269880313540137,0.958911438160858,"241944","Zfp267","Normal"
"14401",-0.133203034369751,3.75875026162582,1.34308581437608,0.269885679663612,0.958911438160858,"14401","Gabrb2","Normal"
"20563",0.178710723774404,3.94812357983238,1.34276932279969,0.269939066944774,0.958911438160858,"20563","Slit2","Normal"
"22378",0.0683096515566951,6.51656783055399,1.34276252964036,0.26994012522721,0.958911438160858,"22378","Wbp2","Normal"
"72807",-0.288605935015104,0.453254296227936,1.34249217174607,0.269993239682157,0.958911438160858,"72807","Zfp429","Normal"
"654799",0.480391953232157,-1.27811349023424,1.3435386150677,0.270042739357102,0.958911438160858,"654799",NA,"Normal"
"68724",0.0792286455647067,6.09273443304423,1.34184174759927,0.270095771151369,0.958911438160858,"68724","Arl8a","Normal"
"21428",-0.0989393773377289,4.34901004606706,1.34162971618053,0.270131652618249,0.958911438160858,"21428","Mlx","Normal"
"100503631",-0.640845514712099,-1.66351641754545,1.34091320048432,0.270317868857837,0.958911438160858,"100503631","Gm19805","Normal"
"70807",-0.194878544103368,1.61772135996121,1.34026986028171,0.270363127184651,0.958911438160858,"70807","Arrdc2","Normal"
"100072",-0.122496849558314,3.31992934209496,1.34003153349998,0.270402363095527,0.958911438160858,"100072","Camta1","Normal"
"67899",0.12468714387832,3.37678631260135,1.33994662954401,0.270416734498134,0.958911438160858,"67899","Cmc1","Normal"
"226432",-0.0747274595944798,6.84838734246072,1.33984538202847,0.270433649869095,0.958911438160858,"226432","Ipo9","Normal"
"59015",-0.132066646867286,3.83533114335243,1.33932292983062,0.27052233568224,0.958911438160858,"59015","Nup160","Normal"
"22141",0.71788678559064,-1.40610038934202,1.34011306393593,0.270605164725628,0.958911438160858,"22141","Tub","Normal"
"73616",1.02763164170183,-1.9249020933674,1.33417180122007,0.270632854144614,0.958911438160858,"73616","Pldi","Normal"
"14241",0.270989580059399,1.51318285268837,1.33859426832444,0.270647269455558,0.958911438160858,"14241","Foxl1","Normal"
"237615",-0.110766211668639,6.87365633175269,1.33757545546635,0.270818535022506,0.958911438160858,"237615","Ankrd52","Normal"
"22200",-0.0752276720857141,7.16183984808689,1.33753675023985,0.270825104088863,0.958911438160858,"22200","Uba3","Normal"
"449521",0.139922014800158,2.78428461210351,1.33753386512387,0.270825935081382,0.958911438160858,"449521","Zfp213","Normal"
"11816",-0.284418277779998,1.81320143361232,1.33748440724783,0.270835030638571,0.958911438160858,"11816","Apoe","Normal"
"71843",0.0955899315339549,4.64837685584382,1.33731605634605,0.270862582062477,0.958911438160858,"71843","R3hcc1","Normal"
"18230",0.0723763803969513,5.65015327335689,1.3368873583244,0.27093535962451,0.958911438160858,"18230","Nxn","Normal"
"20841",-0.104582432748104,4.23332531818432,1.33679400425825,0.270951239781232,0.958911438160858,"20841","Zfp143","Normal"
"69713",-0.097026148727487,4.41782233854285,1.33672193175494,0.270963474046662,0.958911438160858,"69713","Pin4","Normal"
"56046",-0.0706738936008913,6.58010920101469,1.33557860078446,0.271157741199301,0.958911438160858,"56046","Uqcc1","Normal"
"75608",0.0734483719249182,7.08039398156614,1.33516613914662,0.271227878223595,0.958911438160858,"75608","Chmp4b","Normal"
"12914",-0.133140025918229,5.49549467148916,1.33501985551495,0.271252763798084,0.958911438160858,"12914","Crebbp","Normal"
"100861822",0.598874921774184,-1.54724117863228,1.33515416427362,0.271438538380017,0.958911438160858,"100861822",NA,"Normal"
"71529",0.329026310475334,0.652973872372911,1.33269573085675,0.271653770587648,0.958911438160858,"71529","Kazn","Normal"
"16193",0.288048564402018,0.810791257372818,1.33244873375306,0.271694681923543,0.958911438160858,"16193","Il6","Normal"
"245269",0.207300447708019,1.78716781129727,1.3324262975041,0.271695462288001,0.958911438160858,"245269","Nim1k","Normal"
"16795",0.0808230051343974,6.4759481856266,1.33231154381343,0.271713976382221,0.958911438160858,"16795","Large1","Normal"
"208898",-0.198364401277364,2.56966108739143,1.33225798420924,0.271723519903777,0.958911438160858,"208898","Unc13c","Normal"
"100503203",0.291120136003285,0.497740613524675,1.33151072262761,0.271857209792727,0.958911438160858,"100503203","Gm19592","Normal"
"83557",-1.11167068057018,-2.58462789678839,1.29709709606044,0.271898330187557,0.958911438160858,"83557","Lin28a","Normal"
"14396",-1.11167068057018,-2.58462789678839,1.29709709606044,0.271898330187557,0.958911438160858,"14396","Gabra3","Normal"
"93688",-0.537792986041399,-1.51095074609914,1.33107033265665,0.272140105305665,0.958911438160858,"93688","Klhl1","Normal"
"16923",0.0882805245522245,4.53749174223848,1.32971313964007,0.272157507633404,0.958911438160858,"16923","Sh2b3","Normal"
"170742",0.121043367560575,3.53797915299269,1.32943156131603,0.272205824475922,0.958911438160858,"170742","Sertad3","Normal"
"667281",0.817702402752025,-1.87814018648434,1.32710162504868,0.272216477702905,0.958911438160858,"667281","H60b","Normal"
"11702",-0.0747975965911369,5.8476929930532,1.32935556100513,0.272218603269729,0.958911438160858,"11702","Amd1","Normal"
"23853",-0.119250771221949,3.29873752234793,1.32921800951687,0.272242359964518,0.958911438160858,"23853","Def6","Normal"
"76408",0.317525595580006,0.210053299974596,1.3291283180659,0.27226832312995,0.958911438160858,"76408","Abcc3","Normal"
"327946",-0.420482672402276,-0.473868816110066,1.32921188858148,0.272290359434635,0.958911438160858,"327946","Gm12295","Normal"
"106957",0.0837995382280964,5.5470391944559,1.32874392629421,0.272323179798074,0.958911438160858,"106957","Slc39a6","Normal"
"380836",-0.156763615377916,4.68586753994811,1.32854944011526,0.272356455045593,0.958911438160858,"380836","Mrs2","Normal"
"74580",-0.251972295971732,1.09617896282455,1.32822336014293,0.272414966658099,0.958911438160858,"74580","Pyroxd2","Normal"
"53313",0.224541725408632,1.19567440299951,1.32727436132077,0.272577002093574,0.958911438160858,"53313","Atp2a3","Normal"
"55988",0.0774669384236368,5.51852041396065,1.32681578245279,0.272653208319795,0.958911438160858,"55988","Snx12","Normal"
"26407",-0.0881514747002125,6.53552108439703,1.32648126434968,0.272710517957068,0.958911438160858,"26407","Map3k4","Normal"
"70348",0.230530700005142,1.69159570477868,1.32608211426909,0.27278013694531,0.958911438160858,"70348","Ube3d","Normal"
"106564",0.164579420665727,2.85491123178871,1.32468417226905,0.273019024980039,0.958911438160858,"106564","Ppcs","Normal"
"76866",0.335443791447632,0.573208347452585,1.32464182702622,0.273031937575892,0.958911438160858,"76866","Morn1","Normal"
"76897",-1.0571131694666,-2.37466817608977,1.30224413406768,0.273054792678819,0.958911438160858,"76897","Ralyl","Normal"
"18187",0.15108343608884,5.57893694028363,1.32431188448834,0.273082606099832,0.958911438160858,"18187","Nrp2","Normal"
"268481",-0.430993296749175,-0.856198140788289,1.3243907047743,0.273184687573902,0.958911438160858,"268481","Krt222","Normal"
"23894",-0.0982120266747454,3.82854124060078,1.32345778675,0.273229429320019,0.958911438160858,"23894","Gtf2h2","Normal"
"76426",-0.73146806613111,-2.13250409427732,1.31463890515558,0.273279782406846,0.958911438160858,"76426","Fam209","Normal"
"246691",-0.73146806613111,-2.13250409427732,1.31463890515558,0.273279782406846,0.958911438160858,"246691","Prok1","Normal"
"66624",-0.0728595957138056,6.30746457785143,1.32234515438792,0.273420534122291,0.958911438160858,"66624","Spcs2","Normal"
"68581",-0.0647825524336388,6.88224092522117,1.322266095829,0.273434129379237,0.958911438160858,"68581","Tmed10","Normal"
"110147",-0.0784853255679845,6.52455578485729,1.32203089926806,0.273474583496689,0.958911438160858,"110147","Ehmt2","Normal"
"13728",0.0745876933737969,5.97782539946662,1.32186435466576,0.273503235406782,0.958911438160858,"13728","Mark2","Normal"
"320206",-0.369748983064032,0.164385961456857,1.32191013526837,0.273507747085404,0.958911438160858,"320206",NA,"Normal"
"66266",0.099338780020708,4.42747139785026,1.32159224341112,0.273550075265583,0.958911438160858,"66266","Eapp","Normal"
"214932",-0.112378651693608,3.57689664965828,1.320728618162,0.273698911417693,0.958911438160858,"214932","Hdhd5","Normal"
"71690",0.367748738461072,1.05485246674779,1.32060235218074,0.273723376618546,0.958911438160858,"71690","Esm1","Normal"
"53333",0.0985723735631309,6.00807740216891,1.32024897569889,0.273781342130193,0.958911438160858,"53333","Tomm40","Normal"
"104601",-0.572699315398721,-1.40731294303905,1.32157375360174,0.273782002255382,0.958911438160858,"104601","Mycbpap","Normal"
"381126",0.149812381207899,2.60647357057483,1.32004996911376,0.273816011968867,0.958911438160858,"381126","Garem1","Normal"
"494504",-0.277115990192136,0.804202999364801,1.31944810746984,0.273923578461168,0.958911438160858,"494504","Apcdd1","Normal"
"67737",0.987011619200535,-2.44090689259668,1.29572913407734,0.273923633089533,0.958911438160858,"67737","Ttc39d","Normal"
"24066",-0.090980670306834,4.19665521632759,1.31855578016975,0.27407329273309,0.958911438160858,"24066","Spry4","Normal"
"100503767",1.19640801670386,-2.37301470858301,1.29485616017978,0.274343613064932,0.958911438160858,"100503767","Gm17473","Normal"
"104010",1.19640801670386,-2.37301470858301,1.29485616017978,0.274343613064932,0.958911438160858,"104010","Cdh22","Normal"
